NOK_per_kWh,EUR_per_kWh,EXR,time_start,time_end
0.38583,0.04032,9.5693,2022-04-16T15:00:00+02:00,2022-04-16T16:00:00+02:00
0.44354,0.04635,9.5693,2022-04-16T16:00:00+02:00,2022-04-16T17:00:00+02:00
0.4621,0.04829,9.5693,2022-04-16T17:00:00+02:00,2022-04-16T18:00:00+02:00
0.5466,0.05712,9.5693,2022-04-16T18:00:00+02:00,2022-04-16T19:00:00+02:00
0.56191,0.05872,9.5693,2022-04-16T19:00:00+02:00,2022-04-16T20:00:00+02:00
0.51779,0.05411,9.5693,2022-04-16T20:00:00+02:00,2022-04-16T21:00:00+02:00
0.4955,0.05178,9.5693,2022-04-16T21:00:00+02:00,2022-04-16T22:00:00+02:00
0.4643,0.04852,9.5693,2022-04-16T22:00:00+02:00,2022-04-16T23:00:00+02:00
0.38976,0.04073,9.5693,2022-04-16T23:00:00+02:00,2022-04-17T00:00:00+02:00
0.35435,0.03703,9.5693,2022-04-17T00:00:00+02:00,2022-04-17T01:00:00+02:00
0.3354,0.03505,9.5693,2022-04-17T01:00:00+02:00,2022-04-17T02:00:00+02:00
0.33703,0.03522,9.5693,2022-04-17T02:00:00+02:00,2022-04-17T03:00:00+02:00
0.35827,0.03744,9.5693,2022-04-17T03:00:00+02:00,2022-04-17T04:00:00+02:00
0.39952,0.04175,9.5693,2022-04-17T04:00:00+02:00,2022-04-17T05:00:00+02:00
0.42268,0.04417,9.5693,2022-04-17T05:00:00+02:00,2022-04-17T06:00:00+02:00
0.43368,0.04532,9.5693,2022-04-17T06:00:00+02:00,2022-04-17T07:00:00+02:00
0.48736,0.05093,9.5693,2022-04-17T07:00:00+02:00,2022-04-17T08:00:00+02:00
0.48067,0.05023,9.5693,2022-04-17T08:00:00+02:00,2022-04-17T09:00:00+02:00
0.57799,0.0604,9.5693,2022-04-17T09:00:00+02:00,2022-04-17T10:00:00+02:00
0.58516,0.06115,9.5693,2022-04-17T10:00:00+02:00,2022-04-17T11:00:00+02:00
0.39512,0.04129,9.5693,2022-04-17T11:00:00+02:00,2022-04-17T12:00:00+02:00
0.22909,0.02394,9.5693,2022-04-17T12:00:00+02:00,2022-04-17T13:00:00+02:00
0.18574,0.01941,9.5693,2022-04-17T13:00:00+02:00,2022-04-17T14:00:00+02:00
0.1843,0.01926,9.5693,2022-04-17T14:00:00+02:00,2022-04-17T15:00:00+02:00
0.26804,0.02801,9.5693,2022-04-17T15:00:00+02:00,2022-04-17T16:00:00+02:00
0.2865,0.02994,9.5693,2022-04-17T16:00:00+02:00,2022-04-17T17:00:00+02:00
0.58076,0.06069,9.5693,2022-04-17T17:00:00+02:00,2022-04-17T18:00:00+02:00
0.66468,0.06946,9.5693,2022-04-17T18:00:00+02:00,2022-04-17T19:00:00+02:00
0.67416,0.07045,9.5693,2022-04-17T19:00:00+02:00,2022-04-17T20:00:00+02:00
0.70353,0.07352,9.5693,2022-04-17T20:00:00+02:00,2022-04-17T21:00:00+02:00
0.69454,0.07258,9.5693,2022-04-17T21:00:00+02:00,2022-04-17T22:00:00+02:00
0.66468,0.06946,9.5693,2022-04-17T22:00:00+02:00,2022-04-17T23:00:00+02:00
0.60507,0.06323,9.5693,2022-04-17T23:00:00+02:00,2022-04-18T00:00:00+02:00
0.59961,0.06266,9.5693,2022-04-18T00:00:00+02:00,2022-04-18T01:00:00+02:00
0.52067,0.05441,9.5693,2022-04-18T01:00:00+02:00,2022-04-18T02:00:00+02:00
0.51253,0.05356,9.5693,2022-04-18T02:00:00+02:00,2022-04-18T03:00:00+02:00
0.50765,0.05305,9.5693,2022-04-18T03:00:00+02:00,2022-04-18T04:00:00+02:00
0.49512,0.05174,9.5693,2022-04-18T04:00:00+02:00,2022-04-18T05:00:00+02:00
0.56889,0.05945,9.5693,2022-04-18T05:00:00+02:00,2022-04-18T06:00:00+02:00
0.58421,0.06105,9.5693,2022-04-18T06:00:00+02:00,2022-04-18T07:00:00+02:00
0.62296,0.0651,9.5693,2022-04-18T07:00:00+02:00,2022-04-18T08:00:00+02:00
0.61846,0.06463,9.5693,2022-04-18T08:00:00+02:00,2022-04-18T09:00:00+02:00
0.62717,0.06554,9.5693,2022-04-18T09:00:00+02:00,2022-04-18T10:00:00+02:00
0.63473,0.06633,9.5693,2022-04-18T10:00:00+02:00,2022-04-18T11:00:00+02:00
0.61205,0.06396,9.5693,2022-04-18T11:00:00+02:00,2022-04-18T12:00:00+02:00
0.57684,0.06028,9.5693,2022-04-18T12:00:00+02:00,2022-04-18T13:00:00+02:00
0.46947,0.04906,9.5693,2022-04-18T13:00:00+02:00,2022-04-18T14:00:00+02:00
0.43062,0.045,9.5693,2022-04-18T14:00:00+02:00,2022-04-18T15:00:00+02:00
0.43167,0.04511,9.5693,2022-04-18T15:00:00+02:00,2022-04-18T16:00:00+02:00
0.43033,0.04497,9.5693,2022-04-18T16:00:00+02:00,2022-04-18T17:00:00+02:00
0.42507,0.04442,9.5693,2022-04-18T17:00:00+02:00,2022-04-18T18:00:00+02:00
0.42191,0.04409,9.5693,2022-04-18T18:00:00+02:00,2022-04-18T19:00:00+02:00
0.42105,0.044,9.5693,2022-04-18T19:00:00+02:00,2022-04-18T20:00:00+02:00
0.41961,0.04385,9.5693,2022-04-18T20:00:00+02:00,2022-04-18T21:00:00+02:00
0.41827,0.04371,9.5693,2022-04-18T21:00:00+02:00,2022-04-18T22:00:00+02:00
0.41483,0.04335,9.5693,2022-04-18T22:00:00+02:00,2022-04-18T23:00:00+02:00
0.41196,0.04305,9.5693,2022-04-18T23:00:00+02:00,2022-04-19T00:00:00+02:00
0.77973,0.08188,9.5228,2022-04-19T00:00:00+02:00,2022-04-19T01:00:00+02:00
0.75773,0.07957,9.5228,2022-04-19T01:00:00+02:00,2022-04-19T02:00:00+02:00
0.76125,0.07994,9.5228,2022-04-19T02:00:00+02:00,2022-04-19T03:00:00+02:00
0.77449,0.08133,9.5228,2022-04-19T03:00:00+02:00,2022-04-19T04:00:00+02:00
0.80125,0.08414,9.5228,2022-04-19T04:00:00+02:00,2022-04-19T05:00:00+02:00
0.87934,0.09234,9.5228,2022-04-19T05:00:00+02:00,2022-04-19T06:00:00+02:00
1.14283,0.12001,9.5228,2022-04-19T06:00:00+02:00,2022-04-19T07:00:00+02:00
1.94932,0.2047,9.5228,2022-04-19T07:00:00+02:00,2022-04-19T08:00:00+02:00
2.72333,0.28598,9.5228,2022-04-19T08:00:00+02:00,2022-04-19T09:00:00+02:00
2.35718,0.24753,9.5228,2022-04-19T09:00:00+02:00,2022-04-19T10:00:00+02:00
1.90408,0.19995,9.5228,2022-04-19T10:00:00+02:00,2022-04-19T11:00:00+02:00
0.92866,0.09752,9.5228,2022-04-19T11:00:00+02:00,2022-04-19T12:00:00+02:00
0.78725,0.08267,9.5228,2022-04-19T12:00:00+02:00,2022-04-19T13:00:00+02:00
0.66602,0.06994,9.5228,2022-04-19T13:00:00+02:00,2022-04-19T14:00:00+02:00
0.63965,0.06717,9.5228,2022-04-19T14:00:00+02:00,2022-04-19T15:00:00+02:00
0.71469,0.07505,9.5228,2022-04-19T15:00:00+02:00,2022-04-19T16:00:00+02:00
0.74678,0.07842,9.5228,2022-04-19T16:00:00+02:00,2022-04-19T17:00:00+02:00
0.80915,0.08497,9.5228,2022-04-19T17:00:00+02:00,2022-04-19T18:00:00+02:00
0.86496,0.09083,9.5228,2022-04-19T18:00:00+02:00,2022-04-19T19:00:00+02:00
0.84334,0.08856,9.5228,2022-04-19T19:00:00+02:00,2022-04-19T20:00:00+02:00
0.89676,0.09417,9.5228,2022-04-19T20:00:00+02:00,2022-04-19T21:00:00+02:00
0.8362,0.08781,9.5228,2022-04-19T21:00:00+02:00,2022-04-19T22:00:00+02:00
0.80144,0.08416,9.5228,2022-04-19T22:00:00+02:00,2022-04-19T23:00:00+02:00
0.70697,0.07424,9.5228,2022-04-19T23:00:00+02:00,2022-04-20T00:00:00+02:00
0.65359,0.06848,9.5443,2022-04-20T00:00:00+02:00,2022-04-20T01:00:00+02:00
0.62534,0.06552,9.5443,2022-04-20T01:00:00+02:00,2022-04-20T02:00:00+02:00
0.62534,0.06552,9.5443,2022-04-20T02:00:00+02:00,2022-04-20T03:00:00+02:00
0.64195,0.06726,9.5443,2022-04-20T03:00:00+02:00,2022-04-20T04:00:00+02:00
0.65426,0.06855,9.5443,2022-04-20T04:00:00+02:00,2022-04-20T05:00:00+02:00
0.67631,0.07086,9.5443,2022-04-20T05:00:00+02:00,2022-04-20T06:00:00+02:00
0.79962,0.08378,9.5443,2022-04-20T06:00:00+02:00,2022-04-20T07:00:00+02:00
1.04978,0.10999,9.5443,2022-04-20T07:00:00+02:00,2022-04-20T08:00:00+02:00
1.04978,0.10999,9.5443,2022-04-20T08:00:00+02:00,2022-04-20T09:00:00+02:00
0.92713,0.09714,9.5443,2022-04-20T09:00:00+02:00,2022-04-20T10:00:00+02:00
0.84162,0.08818,9.5443,2022-04-20T10:00:00+02:00,2022-04-20T11:00:00+02:00
0.76001,0.07963,9.5443,2022-04-20T11:00:00+02:00,2022-04-20T12:00:00+02:00
0.69473,0.07279,9.5443,2022-04-20T12:00:00+02:00,2022-04-20T13:00:00+02:00
0.66152,0.06931,9.5443,2022-04-20T13:00:00+02:00,2022-04-20T14:00:00+02:00
0.66171,0.06933,9.5443,2022-04-20T14:00:00+02:00,2022-04-20T15:00:00+02:00
0.65789,0.06893,9.5443,2022-04-20T15:00:00+02:00,2022-04-20T16:00:00+02:00
0.66104,0.06926,9.5443,2022-04-20T16:00:00+02:00,2022-04-20T17:00:00+02:00
0.68471,0.07174,9.5443,2022-04-20T17:00:00+02:00,2022-04-20T18:00:00+02:00
0.66715,0.0699,9.5443,2022-04-20T18:00:00+02:00,2022-04-20T19:00:00+02:00
